Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
0.542601,0.054076977,25.756410598754883,31.605326,58489.15,224.96550099032157,3680,368100
0.3630327,0.0562575,26.440628051757812,32.300175,58595.477,154.116632873436,3681,368200
0.44037873,0.04640358,27.56774139404297,33.42736,58596.188,100.77467204267816,3682,368300
0.52740586,0.05523271,27.084367752075195,32.94079,58564.203,204.72738727884308,3683,368400
0.4387612,0.04635922,28.774761199951172,34.62728,58525.203,171.948677019382,3684,368500
0.45076466,0.06606606,26.155841827392578,32.008957,58531.14,204.1479439747933,3685,368600
0.43445766,0.049026955,27.728599548339844,33.57608,58474.82,124.07575823688677,3686,368700
0.40798584,0.049895458,28.20145606994629,34.05337,58519.156,88.27528974222031,3687,368800
0.4215138,0.047070153,27.304561614990234,33.149963,58454.016,137.32566078607184,3688,368900
0.46125844,0.061726734,29.334789276123047,35.186768,58519.78,173.14784729448235,3689,369000
0.2909295,0.0450671,30.605274200439453,36.462082,58568.08,76.17596307283169,3690,369100
0.3580195,0.031637575,32.617469787597656,38.479572,58621.03,146.63630093365327,3691,369200
0.39923376,0.046560504,25.478994369506836,31.331398,58524.04,115.79465623776511,3692,369300
0.54638,0.10371338,26.386545181274414,32.239216,58526.703,94.26936155190742,3693,369400
0.43625587,0.04386787,28.461158752441406,34.311672,58505.125,120.00766286022922,3694,369500
0.4892255,0.046759922,26.950939178466797,32.807266,58563.273,92.79472064386627,3695,369600
0.3218516,0.061387822,29.610864639282227,35.470413,58595.492,219.72677427775668,3696,369700
0.3326311,0.044319972,29.43691635131836,35.286404,58494.875,151.7634787264442,3697,369800
0.3975215,0.048250522,29.586713790893555,35.441418,58547.047,158.70450247201995,3698,369900
0.47771823,0.060190625,26.978254318237305,32.836018,58577.64,125.82288308308618,3699,370000
0.41639432,0.045619033,28.816368103027344,34.668835,58524.664,77.19851206649892,3700,370100
0.34732282,0.027256755,32.41096115112305,38.273205,58622.453,286.62115634290717,3701,370200
0.53612494,0.07334663,25.814462661743164,31.669716,58552.54,103.65229528161422,3702,370300
0.42088735,0.035608664,29.959123611450195,35.82035,58612.266,68.13872629238827,3703,370400
0.33678892,0.04742482,27.810562133789062,33.665905,58553.42,149.62601474645106,3704,370500
0.39107573,0.06749968,27.642261505126953,33.498184,58559.234,47.366732171475775,3705,370600
0.38639215,0.057978056,27.30120086669922,33.149834,58486.33,165.67772287330368,3706,370700
0.3188062,0.0499733,30.295076370239258,36.14267,58475.938,88.30702608163134,3707,370800
0.44169855,0.06310661,27.473024368286133,33.328903,58558.797,176.71732983853715,3708,370900
0.32676184,0.035395235,31.271625518798828,37.124283,58526.58,120.16006629657856,3709,371000
0.35321224,0.03863482,30.587636947631836,36.43958,58519.42,125.40155667692397,3710,371100
0.39051807,0.06741631,29.95486831665039,35.80575,58508.844,277.3758296032305,3711,371200
0.36103284,0.066008195,28.181365966796875,34.032707,58513.42,281.93986224820594,3712,371300
0.49820045,0.064851314,27.72875213623047,33.57502,58462.688,80.72999957251064,3713,371400
0.47545782,0.09172295,25.221744537353516,31.066395,58446.508,83.82412180999277,3714,371500
0.31220198,0.05184778,28.353235244750977,34.20013,58468.953,245.2012091695844,3715,371600
0.4267159,0.051973023,27.232196807861328,33.07974,58475.42,50.82732210124776,3716,371700
0.3727033,0.028863277,32.16691589355469,38.012825,58459.1,97.85970774646378,3717,371800
0.34656033,0.04980933,29.134174346923828,34.976105,58419.297,216.8160860346043,3718,371900
0.40246361,0.064698786,28.065980911254883,33.909897,58439.164,218.20984472668377,3719,372000
0.30492327,0.041922174,32.261634826660156,38.108818,58471.844,154.63877216608338,3720,372100
0.43778893,0.080402486,27.23792266845703,33.08353,58456.086,77.64149718591361,3721,372200
0.32517403,0.03776233,30.026243209838867,35.87372,58474.75,270.33705946066266,3722,372300
0.48054427,0.058254465,26.34031105041504,32.188225,58479.14,81.4837445571966,3723,372400
0.46099463,0.07505057,25.50221061706543,31.353004,58507.938,95.39444772379619,3724,372500
0.49628365,0.06397681,27.462055206298828,33.3125,58504.453,163.3235562944057,3725,372600
0.5140627,0.059470057,27.84193229675293,33.696625,58546.92,120.26938285293696,3726,372700
0.3627499,0.037864506,29.604568481445312,35.455853,58512.844,216.65803599824312,3727,372800
0.2924176,0.048695743,30.950475692749023,36.80584,58553.64,94.90636645689877,3728,372900
0.4810009,0.054589096,27.135665893554688,32.986977,58513.11,83.78493525433049,3729,373000
0.33257198,0.033389404,32.46398162841797,38.31467,58506.9,213.37126875032072,3730,373100
0.4489581,0.05250684,27.766592025756836,33.611633,58450.414,193.1585397047326,3731,373200
0.35033375,0.030530956,30.966629028320312,36.814373,58477.453,219.8619072548008,3732,373300
0.52249867,0.052546844,27.53805923461914,33.39024,58521.797,67.08030120357674,3733,373400
0.6223105,0.061684333,24.391681671142578,30.247337,58556.555,210.2645640417901,3734,373500
0.5278522,0.055358652,27.221633911132812,33.077667,58560.344,278.33136012444555,3735,373600
0.43408814,0.057152648,25.878009796142578,31.729334,58513.242,74.53567487099497,3736,373700
0.4387434,0.05377975,25.963884353637695,31.811407,58475.234,284.9784355131338,3737,373800
0.4623912,0.08309338,26.657657623291016,32.502014,58443.562,191.8440952073171,3738,373900
0.41219074,0.052659836,29.68890380859375,35.538616,58497.125,249.92298822622564,3739,374000
0.36652094,0.034811936,31.683975219726562,37.531586,58476.117,63.43998699545578,3740,374100
0.49783668,0.07544099,24.88483428955078,30.724491,58396.57,285.4876950292391,3741,374200
0.30361614,0.051948853,29.789949417114258,35.63536,58454.117,118.98049362108195,3742,374300
0.3627294,0.049774528,31.539329528808594,37.38936,58500.297,96.05275008245636,3743,374400
0.45571637,0.04641033,28.487232208251953,34.3398,58525.688,221.7521344492898,3744,374500
0.4897991,0.05775594,26.4565372467041,32.29862,58420.812,194.1296195800756,3745,374600
0.45466965,0.045631506,28.416297912597656,34.259445,58431.484,256.54886313274017,3746,374700
0.4991843,0.042820197,27.155881881713867,32.99995,58440.688,89.12546500128195,3747,374800
0.47692594,0.059393656,26.080963134765625,31.926666,58457.023,176.51918210453266,3748,374900
0.3863293,0.044034265,29.75399398803711,35.60631,58523.17,283.59235048246546,3749,375000
0.4190827,0.05739966,28.046810150146484,33.89908,58522.688,79.80768016805659,3750,375100
0.54081106,0.06189306,24.795562744140625,30.64429,58487.28,144.64261614436217,3751,375200
0.4275571,0.06143895,29.439563751220703,35.28663,58470.656,268.8794631670578,3752,375300
0.3498392,0.04131873,31.14851951599121,36.989693,58411.734,116.365401012581,3753,375400
0.3564301,0.053129822,30.042613983154297,35.88859,58459.78,220.64152385612044,3754,375500
0.41190514,0.055269647,28.018821716308594,33.866695,58478.75,201.15478638015904,3755,375600
0.51866394,0.0640755,25.466224670410156,31.317638,58514.14,126.42256905859318,3756,375700
0.52329314,0.056086183,28.626815795898438,34.47444,58476.258,131.10320059499102,3757,375800
0.4309381,0.03985455,31.279293060302734,37.128487,58491.945,98.27855345355772,3758,375900
0.42842835,0.056832932,28.83034896850586,34.686478,58561.28,236.11552105194937,3759,376000
0.5636452,0.06986965,25.510040283203125,31.363573,58535.33,79.8507209308979,3760,376100
0.3130808,0.033907034,30.734760284423828,36.586224,58514.633,246.66392751887594,3761,376200
0.4474305,0.0466313,28.589954376220703,34.441498,58515.43,213.17815388827123,3762,376300
0.32120743,0.037391864,30.838359832763672,36.692116,58537.57,126.36281327195377,3763,376400
0.32404572,0.049461655,28.328895568847656,34.176205,58473.1,249.93326860915604,3764,376500
0.5839313,0.058228817,26.33857536315918,32.19468,58561.047,97.50863442682218,3765,376600
0.41321313,0.047739193,28.97698211669922,34.82552,58485.375,238.08719630301104,3766,376700
0.55367464,0.068916306,25.740650177001953,31.59776,58571.094,191.8934380441208,3767,376800
0.33039173,0.05962642,27.398845672607422,33.24437,58455.25,93.43089388230867,3768,376900
0.39191675,0.041231245,28.281564712524414,34.129173,58476.086,204.16570786208896,3769,377000
0.47155637,0.041927963,30.233049392700195,36.08501,58519.61,93.65443717859432,3770,377100
0.3681482,0.04946821,27.744495391845703,33.593193,58486.984,289.5673931930329,3771,377200
0.40510693,0.065794855,26.219680786132812,32.06652,58468.39,142.41069542743142,3772,377300
0.41375583,0.051986933,27.567411422729492,33.412285,58448.734,130.7560633757412,3773,377400
0.4227212,0.05795755,27.886295318603516,33.726875,58405.812,279.62296240165705,3774,377500
0.4341954,0.057114147,24.9705810546875,30.81871,58481.297,112.74738005347305,3775,377600
0.30641243,0.040743515,33.56449890136719,39.411842,58473.42,250.03014074943817,3776,377700
0.41977242,0.062870614,27.29608917236328,33.14314,58470.5,98.91768028616065,3777,377800
0.36926383,0.05610454,28.114192962646484,33.95873,58445.36,283.4196692281692,3778,377900
0.5530325,0.075578645,25.32324981689453,31.171698,58484.484,144.14774780768713,3779,378000
0.47411367,0.06424129,30.174291610717773,36.021732,58474.406,191.8061836679115,3780,378100
0.40780982,0.06603759,26.936779022216797,32.783974,58471.953,63.87054507799935,3781,378200
0.40211222,0.044678126,27.945537567138672,33.784782,58392.453,93.11713318192008,3782,378300
0.47099409,0.05388432,29.017105102539062,34.856644,58395.4,290.9425355031749,3783,378400
0.4835252,0.0866915,25.76578712463379,31.610676,58448.89,281.25775172617443,3784,378500
0.31929508,0.05339073,27.975433349609375,33.81706,58416.25,119.514206972909,3785,378600
0.42068204,0.05148521,25.795005798339844,31.635368,58403.617,49.8242637110048,3786,378700
0.44353455,0.06867705,26.16506576538086,32.00953,58444.625,275.0622295358196,3787,378800
0.3662482,0.056826703,27.036529541015625,32.88105,58445.21,138.78641787712772,3788,378900
0.46067357,0.042866077,25.679141998291016,31.528872,58497.297,290.38634111137145,3789,379000
0.43476707,0.06295764,25.61536407470703,31.46106,58456.953,97.31799205522118,3790,379100
0.3444196,0.032785747,31.357555389404297,37.203854,58462.984,281.72553930575975,3791,379200
0.4282261,0.06276149,28.337112426757812,34.18456,58474.47,156.31328672724678,3792,379300
0.439792,0.051634304,27.4298038482666,33.27489,58450.875,83.0508629827083,3793,379400
0.6536046,0.08492871,24.852649688720703,30.70476,58521.1,152.6398664536865,3794,379500
0.4862044,0.046638824,28.719221115112305,34.564053,58448.312,116.83398452486801,3795,379600
0.41832298,0.04379569,29.659103393554688,35.505814,58467.11,232.94158976999935,3796,379700
0.47064817,0.06676045,29.023515701293945,34.87336,58498.438,126.83840007169584,3797,379800
0.41399097,0.061914124,27.331268310546875,33.180145,58488.78,80.06935467931277,3798,379900
0.505689,0.055778578,25.771865844726562,31.609446,58375.797,89.9832556133973,3799,380000
0.37278152,0.0626164,29.05307388305664,34.89753,58444.57,120.83110794472164,3800,380100
0.5500834,0.068231404,24.328365325927734,30.176922,58485.58,239.33607515789598,3801,380200
0.34002802,0.05039619,29.964452743530273,35.813972,58495.203,171.38222643242895,3802,380300
0.4742176,0.05375313,26.590084075927734,32.44439,58543.062,83.97235998433152,3803,380400
0.31586865,0.05277237,30.191959381103516,36.04452,58525.625,119.66138407231165,3804,380500
0.5850547,0.0524843,28.696792602539062,34.54213,58453.367,128.06119705895802,3805,380600
0.38382262,0.043369338,27.367534637451172,33.21201,58444.75,164.07883337877215,3806,380700
0.35129642,0.041555505,29.138370513916016,34.980656,58422.844,76.2279688687741,3807,380800
0.3693766,0.037874576,29.904613494873047,35.748608,58439.953,138.05646703563758,3808,380900
0.49919996,0.05936714,27.165185928344727,33.005383,58401.97,207.49804824462262,3809,381000
0.38621494,0.058670692,28.63224983215332,34.47222,58399.72,168.8808558121275,3810,381100
0.49512827,0.049682222,27.502363204956055,33.345924,58435.617,154.46941872860006,3811,381200
0.5475837,0.07430102,24.102191925048828,29.953032,58508.4,195.85606980714343,3812,381300
0.4949909,0.06364415,27.528919219970703,33.37288,58439.61,136.44798875022096,3813,381400
0.38541153,0.038584687,30.305402755737305,36.147602,58421.992,166.83482088931106,3814,381500
0.43426225,0.05533031,29.17985725402832,35.023994,58441.375,95.07598597442559,3815,381600
0.43832338,0.06057258,27.300081253051758,33.143337,58432.562,100.24700933789948,3816,381700
0.39812148,0.05074612,29.07308006286621,34.913883,58408.04,160.3197048829591,3817,381800
0.501596,0.05849996,27.588153839111328,33.43024,58420.86,170.40028804947622,3818,381900
0.50978106,0.062174372,26.381895065307617,32.23114,58492.445,131.726940800546,3819,382000
0.24338832,0.028795375,35.39036560058594,41.23748,58471.14,91.90618097850418,3820,382100
0.42975545,0.043635312,28.523639678955078,34.36927,58456.305,107.14086160887648,3821,382200
0.38257235,0.048973564,27.625160217285156,33.47676,58516.0,177.86621538820944,3822,382300
0.3497082,0.035064697,32.199073791503906,38.04946,58503.867,189.2457674587132,3823,382400
0.47915578,0.06700646,25.784488677978516,31.631207,58467.17,80.17600413321225,3824,382500
0.4040131,0.06435284,27.12335968017578,32.969456,58460.97,111.35230774934773,3825,382600
0.45265874,0.040240027,30.58617401123047,36.42785,58416.758,96.89766287383804,3826,382700
0.38594157,0.06277789,27.026567459106445,32.872643,58460.75,133.11136709477302,3827,382800
0.34647864,0.03742266,31.429149627685547,37.28088,58517.297,58.60537403538659,3828,382900
0.3916926,0.04896629,29.93370246887207,35.783947,58502.453,96.97004638867378,3829,383000
0.4608491,0.066797286,25.97463607788086,31.82169,58470.53,81.19821010192156,3830,383100
0.4010598,0.04693175,28.83509063720703,34.67849,58433.992,93.00765887591818,3831,383200
0.45914313,0.044000547,27.553794860839844,33.400467,58466.72,115.99742663581195,3832,383300
0.3961272,0.047097433,29.223899841308594,35.067463,58435.64,94.79536443133779,3833,383400
0.32559377,0.0426898,30.449485778808594,36.294483,58449.97,151.4886258015304,3834,383500
0.482342,0.0865483,25.58131980895996,31.428974,58476.547,155.64397567791713,3835,383600
0.5172789,0.042966787,29.555294036865234,35.40419,58488.97,116.05074404435737,3836,383700
0.4356591,0.05362615,27.319631576538086,33.167294,58476.625,134.7000174099468,3837,383800
0.44694853,0.044778742,29.270729064941406,35.11371,58429.797,113.8761815478299,3838,383900
0.3107916,0.067597285,27.89410972595215,33.73856,58444.508,153.32586952833785,3839,384000
0.39447057,0.04734008,29.599878311157227,35.44327,58433.938,110.56246871745245,3840,384100
0.42829806,0.054854393,28.09749412536621,33.945583,58480.89,138.69925376061022,3841,384200
0.4898213,0.06514593,25.99376106262207,31.840864,58471.03,147.3889822353657,3842,384300
0.5084919,0.04002251,27.09386444091797,32.939648,58457.836,128.81736825259355,3843,384400
0.40747178,0.044089675,27.986974716186523,33.82774,58407.65,209.852920641762,3844,384500
0.42332152,0.05731859,28.73696517944336,34.58446,58474.97,137.45860272936403,3845,384600
0.45916748,0.05523846,26.874298095703125,32.716793,58424.945,128.78750419416005,3846,384700
0.4775532,0.050817117,27.80752182006836,33.645184,58376.625,202.2304711720834,3847,384800
0.4710909,0.04811868,26.884679794311523,32.719887,58352.07,106.58292651039696,3848,384900
0.52363765,0.07808605,24.174083709716797,30.010557,58364.734,93.16460964905271,3849,385000
0.37928084,0.046106994,32.9012336730957,38.741188,58399.555,109.53972498197015,3850,385100
0.38380772,0.044700593,29.789155960083008,35.627407,58382.516,105.08962779190355,3851,385200
0.45242172,0.0514209,27.16895294189453,33.013992,58450.39,167.65598676970103,3852,385300
0.5292735,0.063835666,24.280982971191406,30.124739,58437.57,106.38334015732188,3853,385400
0.6102371,0.05772933,27.668460845947266,33.517212,58487.508,130.06689294963473,3854,385500
0.46902105,0.058365762,27.977327346801758,33.828037,58507.1,138.39870282107194,3855,385600
0.46114618,0.038531695,29.555036544799805,35.4047,58496.65,53.094688132769456,3856,385700
0.3872974,0.045247912,30.440460205078125,36.289482,58490.22,70.47712729652618,3857,385800
0.5488127,0.06634741,23.30502700805664,29.158772,58537.453,84.15651543018272,3858,385900
0.33318734,0.05411633,28.38444709777832,34.23169,58472.42,169.32057702100158,3859,386000
0.58369696,0.063489884,26.818424224853516,32.66738,58489.57,115.74669882930004,3860,386100
0.37058294,0.048504006,30.280424118041992,36.12679,58463.656,119.39022773690486,3861,386200
0.4014895,0.03815093,29.0245418548584,34.868813,58442.71,116.31913011613737,3862,386300
0.42880458,0.033438347,29.42363739013672,35.264122,58404.844,91.35282694631636,3863,386400
0.4767497,0.07236699,23.04912757873535,28.891563,58424.36,163.1668155120017,3864,386500
0.39170775,0.048989385,29.351327896118164,35.19719,58458.61,152.46352807947196,3865,386600
0.41098064,0.083128735,23.853551864624023,29.693848,58402.953,66.66986301350731,3866,386700
0.5362748,0.06536217,28.70339012145996,34.544117,58407.273,96.45342605676431,3867,386800
0.36147225,0.0626782,27.220638275146484,33.05897,58383.344,38.100083303860075,3868,386900
0.45724568,0.054718748,26.869239807128906,32.71433,58450.89,160.65909478167998,3869,387000
0.3689438,0.05607456,27.84117889404297,33.6849,58437.188,122.03856150010996,3870,387100
0.37621248,0.04827152,32.36479187011719,38.21252,58477.297,171.4934325392338,3871,387200
0.35206804,0.046173777,29.90866470336914,35.74761,58389.43,126.63759928831206,3872,387300
0.4637003,0.0534916,25.75994873046875,31.6067,58467.53,85.81000804301061,3873,387400
0.44996092,0.05926173,26.560327529907227,32.408382,58480.555,125.46557072862502,3874,387500
0.32957554,0.058029298,29.709781646728516,35.55759,58478.1,101.79389712075148,3875,387600
0.27988136,0.05403798,31.053730010986328,36.901016,58472.86,122.9972789651091,3876,387700
0.4487499,0.05956007,26.437618255615234,32.27856,58409.414,120.2293686297696,3877,387800
0.45317176,0.053826593,27.04918670654297,32.892258,58430.703,119.26830085117447,3878,387900
0.4846146,0.059399936,26.394458770751953,32.239307,58448.484,221.59332613790235,3879,388000
0.43251267,0.046612658,30.72719383239746,36.565742,58385.484,133.50298326841914,3880,388100
0.40165055,0.04037873,30.217823028564453,36.053345,58355.22,215.09947912283258,3881,388200
0.45741135,0.061797325,25.6082706451416,31.449438,58411.68,133.00068731767155,3882,388300
0.42470875,0.04986552,28.520709991455078,34.36574,58450.33,126.5032292548039,3883,388400
0.5490819,0.055759743,27.873836517333984,33.71465,58408.117,142.64007658285774,3884,388500
0.41052458,0.03805037,28.93124008178711,34.77369,58424.5,108.07319094829084,3885,388600
0.44110173,0.049780384,28.357223510742188,34.19803,58408.062,81.95409198694023,3886,388700
0.48395368,0.07788498,25.831275939941406,31.675728,58444.516,194.14283579080563,3887,388800
0.45281476,0.043542005,28.79708480834961,34.64223,58451.453,132.0659878294896,3888,388900
0.426453,0.05689256,26.41329002380371,32.25821,58449.188,159.96016294812273,3889,389000
0.3261997,0.040734097,32.154144287109375,37.991608,58374.64,135.88825525597824,3890,389100
0.39170948,0.053078152,29.398906707763672,35.23746,58385.555,163.3109605801519,3891,389200
0.38183385,0.05480717,28.663101196289062,34.503246,58401.453,93.0862690823858,3892,389300
0.41242528,0.065508455,25.81484031677246,31.653303,58384.625,249.25075476201945,3893,389400
0.44826686,0.08228956,26.311729431152344,32.150784,58390.53,127.02687355772031,3894,389500
0.39768678,0.060737308,27.190631866455078,33.03367,58430.36,85.72241680745832,3895,389600
0.39289403,0.06340884,27.68532943725586,33.5264,58410.71,59.97530485649949,3896,389700
0.47392142,0.075381026,25.64983367919922,31.48895,58391.17,111.64113471646274,3897,389800
0.463983,0.04432144,29.33802032470703,35.18205,58440.28,186.77092227965537,3898,389900
0.4198987,0.04766399,28.36565399169922,34.2097,58440.484,112.07223939586031,3899,390000
0.37887344,0.045483157,30.563682556152344,36.407505,58438.227,105.15728205281417,3900,390100
0.50467813,0.060463235,25.374460220336914,31.216335,58418.758,126.27067752019758,3901,390200
0.38876724,0.04285045,28.699907302856445,34.550087,58501.797,86.12005225772444,3902,390300
0.43254256,0.045007326,27.148469924926758,32.993935,58454.65,127.93565192023965,3903,390400
0.46829385,0.057699174,28.63959312438965,34.4796,58400.062,117.42347862788493,3904,390500
0.376586,0.039866738,31.071317672729492,36.917965,58466.47,129.3503292046702,3905,390600
0.3723695,0.048634645,31.931610107421875,37.78542,58538.094,117.9936856153116,3906,390700
0.3324486,0.04207769,31.79181480407715,37.63918,58473.64,192.7417380103798,3907,390800
0.39626068,0.062690124,29.042325973510742,34.886066,58437.406,109.57956348826409,3908,390900
0.3786171,0.048033394,30.946460723876953,36.792904,58464.42,261.9565521836638,3909,391000
0.3193696,0.041492667,31.87428855895996,37.72395,58496.61,144.90978394138673,3910,391100
0.5601696,0.053626396,26.86949920654297,32.714813,58453.14,75.19801003838671,3911,391200
0.43250954,0.06436515,28.64543914794922,34.48615,58407.11,168.31608885321702,3912,391300
0.3905941,0.04434274,28.449172973632812,34.29273,58435.547,131.92054675260582,3913,391400
0.41896856,0.039136678,30.202259063720703,36.048775,58465.15,110.07757772146824,3914,391500
0.4087215,0.048540343,30.129531860351562,35.98049,58509.6,219.16061066005327,3915,391600
0.365977,0.047923848,30.769943237304688,36.61775,58478.055,144.57439238402898,3916,391700
0.36504802,0.054018237,28.491580963134766,34.336117,58445.367,104.10775874272126,3917,391800
0.41254765,0.046373755,29.606260299682617,35.455902,58496.42,99.36302369147927,3918,391900
0.52668417,0.069998965,25.984521865844727,31.830147,58456.25,113.28077259987718,3919,392000
0.36265108,0.044685718,30.453365325927734,36.304325,58509.594,125.08450735042756,3920,392100
0.3442247,0.046094313,29.853315353393555,35.70323,58499.164,95.55350906245046,3921,392200
0.42273954,0.053513844,28.9461669921875,34.798306,58521.375,109.36352526171203,3922,392300
0.47828078,0.050304994,27.408679962158203,33.264313,58556.32,203.8766973013144,3923,392400
0.38199678,0.038831808,31.035539627075195,36.885292,58497.53,213.13321076051545,3924,392500
0.39562297,0.054738812,26.761707305908203,32.614914,58532.08,82.30190541491513,3925,392600
0.4694074,0.06635724,30.003164291381836,35.84818,58450.14,114.79805475097879,3926,392700
0.3839336,0.05682125,25.47553825378418,31.321423,58458.844,206.09802544587671,3927,392800
0.34401923,0.057047375,27.166099548339844,33.014404,58483.047,244.5188108661166,3928,392900
0.47792464,0.067128874,26.507251739501953,32.356674,58494.227,160.4765656812049,3929,393000
0.3863061,0.038294185,29.52342987060547,35.371994,58485.633,193.369807705241,3930,393100
0.49482852,0.063222185,24.589141845703125,30.43993,58507.875,164.12299397140535,3931,393200
0.31327647,0.039481573,29.8769474029541,35.722202,58452.555,97.16254351064913,3932,393300
0.38296157,0.04941136,30.568849563598633,36.412933,58440.844,110.62184638140994,3933,393400
0.603676,0.07587661,25.17390251159668,31.0169,58429.96,149.8523307298456,3934,393500
0.33583716,0.061988227,29.137420654296875,34.987698,58502.78,212.15305096928353,3935,393600
0.457852,0.04602749,28.30059814453125,34.143288,58426.9,166.51796268181823,3936,393700
0.5025816,0.0752369,25.517988204956055,31.363993,58460.047,129.64978857418194,3937,393800
0.40146565,0.044396132,29.581459045410156,35.42901,58475.5,96.24789061318639,3938,393900
0.44755182,0.0576636,28.211162567138672,34.06127,58501.094,93.73443346355417,3939,394000
0.33927947,0.03515733,31.480327606201172,37.323185,58428.57,161.22223483281712,3940,394100
0.47650242,0.050925888,29.40699005126953,35.251842,58448.516,100.65681334721549,3941,394200
0.56068087,0.06832211,26.458675384521484,32.300262,58415.867,206.21218345520987,3942,394300
0.58924395,0.05516619,28.418659210205078,34.268898,58502.383,127.88867879056677,3943,394400
0.3806826,0.05458137,28.562408447265625,34.407097,58446.875,180.35042821532292,3944,394500
0.5228605,0.048917986,26.765487670898438,32.613983,58484.953,207.96938421948573,3945,394600
0.28641564,0.03734428,31.834331512451172,37.68807,58537.36,221.53655813438814,3946,394700
0.42960823,0.04515139,28.29214096069336,34.138508,58463.67,124.16079868893353,3947,394800
0.48143518,0.045766577,26.54046630859375,32.38541,58449.438,227.1986804653096,3948,394900
0.4736293,0.05608669,26.912235260009766,32.75984,58476.04,92.15188753761261,3949,395000
0.3878364,0.05611875,29.89517593383789,35.740314,58451.39,214.41113278792477,3950,395100
0.388274,0.03056795,32.52432632446289,38.37263,58483.04,211.38201684261077,3951,395200
0.50858784,0.049231008,28.624454498291016,34.473316,58488.625,196.45538075121462,3952,395300
0.48121244,0.048074916,28.203229904174805,34.05248,58492.484,119.81104668168933,3953,395400
0.4768501,0.070949614,28.27248764038086,34.12695,58544.625,143.22934531138586,3954,395500
0.253832,0.044006616,31.4295654296875,37.28324,58536.75,110.54420056716067,3955,395600
0.4799006,0.074009925,25.420150756835938,31.2716,58514.5,223.80021197938657,3956,395700
0.46100596,0.07860693,26.06688690185547,31.913525,58466.375,71.60063163088672,3957,395800
0.45066902,0.05282317,29.26534652709961,35.10872,58433.734,108.53580202798918,3958,395900
0.39878616,0.060247805,28.28495979309082,34.130863,58459.04,150.4136359945806,3959,396000
0.4281817,0.048419468,27.400146484375,33.251923,58517.773,228.73407781898288,3960,396100
0.33882877,0.038285956,29.5443115234375,35.39479,58504.79,96.7827547629708,3961,396200
0.47554404,0.062095895,28.568809509277344,34.41843,58496.22,133.88894081369372,3962,396300
0.35645545,0.035207532,31.18471336364746,37.033,58482.883,184.03379018491114,3963,396400
0.47050536,0.07229917,27.68353271484375,33.52916,58456.28,148.99887202590978,3964,396500
0.49572977,0.050296243,27.19223403930664,33.039272,58470.39,104.69460126377506,3965,396600
0.42571828,0.034600716,29.232425689697266,35.075264,58428.375,170.77096441747392,3966,396700
0.45586067,0.05930683,27.401052474975586,33.249817,58487.65,123.82816405758471,3967,396800
0.42474467,0.06321417,26.76966667175293,32.610237,58405.71,169.14180963061185,3968,396900
0.5152469,0.05207745,27.034862518310547,32.870018,58351.555,174.43082892543538,3969,397000
0.46317542,0.04545879,30.032264709472656,35.86813,58358.64,82.12863036898705,3970,397100
0.40514496,0.04205606,28.23911476135254,34.0716,58324.875,43.16416928777342,3971,397200
0.43790027,0.035485454,31.61600112915039,37.448624,58326.234,235.34858027626083,3972,397300
0.44804466,0.037083745,29.79468536376953,35.63493,58402.445,109.46143212448935,3973,397400
0.33273745,0.048871044,27.955150604248047,33.79746,58423.08,142.25405377032598,3974,397500
0.39238346,0.05098353,28.97545051574707,34.82293,58474.79,159.60148552574788,3975,397600
0.49071845,0.059739903,26.077354431152344,31.925604,58482.5,131.49334028005023,3976,397700
0.36333346,0.055562057,29.205774307250977,35.05624,58504.664,148.04535155081697,3977,397800
0.38291234,0.04646285,28.14073944091797,33.987022,58462.83,107.78126159041015,3978,397900
0.31015253,0.040166825,31.35164451599121,37.19113,58394.875,224.89113229499728,3979,398000
0.44272992,0.047138654,25.864416122436523,31.694,58295.844,129.6016173950748,3980,398100
0.4074477,0.058971033,27.554197311401367,33.3851,58309.047,179.25708635316315,3981,398200
0.35365224,0.055439368,29.8364315032959,35.675728,58392.97,195.83197335246857,3982,398300
0.26089942,0.034813955,34.2288932800293,40.06286,58339.64,222.82429786737296,3983,398400
0.42251524,0.05828078,28.024818420410156,33.86462,58398.016,134.99009415695417,3984,398500
0.43689045,0.053115524,27.276323318481445,33.119656,58433.33,138.32324976358115,3985,398600
0.5543506,0.062897734,25.62183380126953,31.463688,58418.53,234.05895811049382,3986,398700
0.6015203,0.056145623,26.435922622680664,32.28236,58464.383,120.16284161908638,3987,398800
0.41029936,0.037672892,28.772560119628906,34.621876,58493.156,133.99525437344988,3988,398900
0.4708124,0.056726366,26.102842330932617,31.9556,58527.586,124.48967954597431,3989,399000
0.44216517,0.06214816,29.799230575561523,35.652245,58530.14,204.9464074493212,3990,399100
0.4569313,0.060249805,28.318443298339844,34.162838,58443.938,98.9978763019173,3991,399200
0.48542818,0.05038482,26.422941207885742,32.26139,58384.492,146.95842849049774,3992,399300
0.5168133,0.050562825,27.444868087768555,33.28477,58399.03,75.80003022820033,3993,399400
0.47076437,0.069350004,27.280500411987305,33.117443,58369.43,154.43820247511252,3994,399500
0.5032716,0.06441513,25.62902069091797,31.469036,58400.156,119.26418858556629,3995,399600
0.35509294,0.06269248,29.44843292236328,35.28873,58402.984,154.95631039268662,3996,399700
