ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,Epoch,SampleStep
56.22539138793945,64.84773,86223.414,0.13482867,0.0063332943,158.22979168661203,0.3196081,0.02990007,33.66092300415039,39.7029,60419.766,2642,264300
50.31180191040039,58.948036,86362.336,0.14262265,0.0052895667,138.53350077574532,0.31631184,0.03364415,33.43306350708008,39.474304,60412.406,2645,264600
54.99213790893555,63.638214,86460.766,0.17021146,0.0052051404,151.59707357033832,0.27909708,0.039165527,33.58021545410156,39.61652,60363.03,2648,264900
57.242149353027344,65.89374,86515.9,0.13472177,0.00846814,124.4552208060428,0.24885601,0.04019944,34.19984817504883,40.243637,60437.89,2651,265200
58.940330505371094,67.60098,86606.53,0.11301493,0.0025250614,118.46406739967193,0.25856996,0.032424364,32.3406982421875,38.393192,60524.953,2654,265500
54.93877410888672,63.579285,86405.1,0.22193833,0.005057576,144.86703981441215,0.3729247,0.057187393,27.83717155456543,33.884953,60477.812,2657,265800
55.25029373168945,63.885933,86356.4,0.1355706,0.0049134535,147.84388370496413,0.25041896,0.024750095,35.06785583496094,41.109898,60420.406,2660,266100
53.037452697753906,61.66318,86257.305,0.13374488,0.011870773,150.71783805472504,0.2869255,0.02953403,33.546470642089844,39.593037,60465.64,2663,266400
55.62407302856445,64.24574,86216.7,0.13896221,0.0044488176,146.00579434328654,0.29535693,0.037468057,34.11547088623047,40.15228,60368.07,2666,266700
55.2737922668457,63.89063,86168.375,0.16101332,0.008613264,144.1382308610072,0.28649998,0.025363935,34.07792663574219,40.115936,60380.08,2669,267000
55.90372085571289,64.51939,86156.65,0.16065949,0.0036752736,120.41582717584534,0.25860977,0.02667113,35.92704772949219,41.973915,60468.695,2672,267300
54.69253158569336,63.29694,86044.09,0.22629222,0.003818735,116.36703093369134,0.27733165,0.04229507,32.866355895996094,38.89514,60287.844,2675,267600
57.24716567993164,65.835556,85883.9,0.10936369,0.0072595007,142.92972091450974,0.31646568,0.036188304,31.478742599487305,37.518375,60396.336,2678,267900
55.40348434448242,63.976715,85732.31,0.17759515,0.004381182,146.86677149949767,0.17511778,0.027252449,37.68620300292969,43.72722,60410.156,2681,268200
55.153602600097656,63.717697,85640.95,0.13717933,0.009242194,121.57936960645374,0.26597425,0.03265815,32.94809341430664,38.996372,60482.78,2684,268500
53.79043197631836,62.34188,85514.48,0.17898507,0.005316616,149.0680296713023,0.25969714,0.032358076,33.15999984741211,39.21113,60511.297,2687,268800
55.383243560791016,63.918785,85355.41,0.12683862,0.00285277,157.13405427226752,0.22477113,0.020119775,36.52496337890625,42.576096,60511.33,2690,269100
55.60723876953125,64.13277,85255.3,0.1881078,0.0033923832,155.31834415439104,0.23122364,0.022971958,37.001564025878906,43.047718,60461.562,2693,269400
56.20969772338867,64.72444,85147.445,0.15264098,0.0033797696,151.51560751896275,0.20576295,0.034288317,35.81836700439453,41.856712,60383.438,2696,269700
55.3182373046875,63.81358,84953.42,0.1647792,0.0046445867,134.42976849829867,0.2863833,0.06333407,30.83354949951172,36.865627,60320.79,2699,270000
22.345211029052734,28.37724,60320.28,0.33024138,0.14751047,35.440409330584814,0.23975281,0.026873112,34.204524993896484,40.24025,60357.258,2702,270300
-23.010692596435547,-16.407475,66032.17,0.3902359,0.013788042,79.91047999514836,0.31180155,0.044214174,32.903385162353516,38.92672,60233.344,2705,270600
21.26173210144043,28.327288,70655.56,0.36247388,0.010309998,249.58302996230498,0.30575097,0.025992151,34.474769592285156,40.501106,60263.375,2708,270900
45.4370231628418,52.902786,74657.625,0.24876422,0.0018724811,102.1951067902543,0.27780133,0.02500157,35.23064041137695,41.257214,60265.727,2711,271200
52.32350158691406,60.08182,77583.2,0.23059788,0.0012533697,221.27523763789887,0.21378326,0.021804646,36.2760009765625,42.302433,60264.33,2714,271500
48.17500305175781,56.16652,79915.16,0.45260563,0.0038828123,102.22943464782504,0.38337278,0.02838088,33.51565933227539,39.544598,60289.375,2717,271800
52.6989631652832,60.898033,81990.7,0.31975168,0.0011914631,300.49029909916857,0.29261595,0.04698167,33.233341217041016,39.26195,60286.094,2720,272100
56.138587951660156,64.50737,83687.81,0.4870193,0.003051745,112.2174671437736,0.33013272,0.031425633,32.01577377319336,38.042732,60269.6,2723,272400
58.076072692871094,66.56196,84858.86,0.26813906,0.0008894992,311.1561136347332,0.3267311,0.026654527,34.31189727783203,40.341858,60299.594,2726,272700
56.150108337402344,64.7431,85929.93,0.25974607,0.0012233923,108.90433767965585,0.306625,0.021119302,35.3807487487793,41.412815,60320.656,2729,273000
57.88166046142578,66.57103,86893.69,0.23914547,0.00095162727,164.37264736808385,0.26581585,0.030337073,34.96250915527344,40.987648,60251.375,2732,273300
56.46097183227539,65.18791,87269.41,0.26304802,0.0015535001,126.54794228257657,0.37671918,0.022641804,34.652915954589844,40.67303,60201.164,2735,273600
53.28099822998047,62.01706,87360.6,0.3136855,0.0031803823,317.6277432173661,0.2529202,0.03160768,34.02307891845703,40.05556,60324.812,2738,273900
56.28492736816406,65.028244,87433.16,0.21596695,0.0013113858,311.5518510806423,0.27829897,0.026318822,32.91454315185547,38.94096,60264.188,2741,274200
54.88520050048828,63.639214,87540.11,0.3254308,0.004384677,130.71535713654143,0.27711695,0.025743347,36.773841857910156,42.79339,60195.453,2744,274500
54.5989875793457,63.372807,87738.2,0.35488188,0.0016532489,228.24146998329232,0.29808128,0.028859828,32.271610260009766,38.306652,60350.42,2747,274800
55.00486373901367,63.780838,87759.75,0.22654897,0.004398696,-2.146868353000558,0.40181595,0.033284307,31.685670852661133,37.715515,60298.438,2750,275100
39.18257141113281,47.949127,87665.55,0.47521967,0.003437853,1.7319030849649728,0.38618138,0.036105238,29.718395233154297,35.73895,60205.547,2753,275400
50.92880630493164,59.666374,87375.67,0.22488734,0.004921674,14.910547671530907,0.2246242,0.043562993,33.00534439086914,39.029903,60245.58,2756,275700
51.49861526489258,60.189766,86911.5,0.33936504,0.00454119,-7.73657457669581,0.21602425,0.023668688,36.80685043334961,42.825928,60190.79,2759,276000
52.047176361083984,60.70727,86600.95,0.33079723,0.0055272235,39.29629807350361,0.25287956,0.032837804,32.958187103271484,38.977474,60192.867,2762,276300
52.80978775024414,61.43953,86297.414,0.3384314,0.0043051895,99.9327065487808,0.2700653,0.024198469,34.41761016845703,40.43904,60214.33,2765,276600
52.59406661987305,61.1875,85934.34,0.20015767,0.009306835,102.64443130073344,0.36523354,0.03844998,30.348773956298828,36.38261,60338.375,2768,276900
51.80361557006836,60.370094,85664.78,0.26220864,0.0048049665,82.08909536228934,0.29054987,0.036490895,32.92145538330078,38.95051,60290.508,2771,277200
50.638343811035156,59.18496,85466.16,0.36961713,0.010570243,85.73110979474542,0.20784938,0.02806671,37.83949661254883,43.861053,60215.562,2774,277500
52.83123779296875,61.35974,85285.05,0.43360472,0.0075133895,67.13169740018635,0.24462265,0.030496031,35.97230911254883,41.994694,60223.86,2777,277800
50.77691650390625,59.281033,85041.14,0.33453363,0.012644349,170.88273858822006,0.29339293,0.032323122,33.63374328613281,39.657623,60238.812,2780,278100
53.01017761230469,61.488686,84785.08,0.23129885,0.0035888935,112.97245253492706,0.36516866,0.023036778,33.56187057495117,39.597416,60355.47,2783,278400
50.416534423828125,58.874657,84581.24,0.3670348,0.0070420327,106.15587638095488,0.23302758,0.02744885,35.05080032348633,41.07296,60221.594,2786,278700
50.48899459838867,58.922096,84331.016,0.4749602,0.0085828435,242.65024630297583,0.30366215,0.03191412,33.2824821472168,39.299515,60170.312,2789,279000
50.3002815246582,58.711437,84111.55,0.2795493,0.00784279,66.86029466494817,0.31160754,0.039993487,31.94339942932129,37.96861,60252.094,2792,279300
50.580772399902344,58.971405,83906.33,0.35000384,0.018554462,85.34105235414306,0.32923275,0.034649745,32.655189514160156,38.683636,60284.484,2795,279600
49.015663146972656,57.385162,83695.016,0.58611035,0.006496123,162.28907360961318,0.32237342,0.027873566,33.686119079589844,39.70785,60217.344,2798,279900
49.261138916015625,57.616554,83554.15,0.50560224,0.007306616,3.761313599782139,0.20549789,0.023394147,36.043724060058594,42.061428,60177.062,2801,280200
-83.64916229248047,-77.24729,64018.742,0.48544064,0.037815362,132.96307984236884,0.36120147,0.03636028,30.275793075561523,36.28911,60133.15,2804,280500
34.000022888183594,40.892666,68926.42,0.3225782,0.002740319,40.987223891121744,0.2952173,0.044137195,33.006431579589844,39.022408,60159.773,2807,280800
38.6710090637207,45.976578,73055.7,0.3687604,0.003323279,149.67749235905725,0.23892626,0.02188284,36.82483673095703,42.842113,60172.78,2810,281100
44.337791442871094,51.9645,76267.08,0.36406076,0.0041642576,64.28538429703488,0.35345232,0.041174866,30.793617248535156,36.807083,60134.656,2813,281400
39.29182434082031,47.177708,78858.83,0.32074305,0.00250112,82.25077766863274,0.3110736,0.033975273,30.71713638305664,36.73085,60137.14,2816,281700
52.64491653442383,60.738503,80935.86,0.28410354,0.0030055356,79.84415856739997,0.30303666,0.027252013,34.69058609008789,40.696453,60058.656,2819,282000
46.90431213378906,55.205498,83011.86,0.34421837,0.0015793164,281.7011268432401,0.30502042,0.044920888,33.93088150024414,39.940704,60098.227,2822,282300
44.56740951538086,52.99827,84308.6,0.33031917,0.0042505716,138.9494761572426,0.30570796,0.032042995,32.998687744140625,39.011864,60131.78,2825,282600
47.172603607177734,55.71689,85442.84,0.29615366,0.0020176084,141.30853352585578,0.26077804,0.029173836,33.66571807861328,39.675385,60096.664,2828,282900
54.335994720458984,62.97825,86422.55,0.31079045,0.0027178328,126.58423060719672,0.2573784,0.036235526,33.769405364990234,39.78325,60138.438,2831,283200
55.8682861328125,64.59003,87217.41,0.22014439,0.0042422884,113.15713280729013,0.29770422,0.027352594,35.01594924926758,41.0378,60218.5,2834,283500
55.499080657958984,64.2573,87582.2,0.2150621,0.0045530107,154.5201827946431,0.28663045,0.044610947,31.928260803222656,37.93771,60094.492,2837,283800
56.09623718261719,64.8961,87998.64,0.19072074,0.0026302424,276.76399178650587,0.23541386,0.028249303,34.83656311035156,40.85524,60186.78,2840,284100
56.43617248535156,65.24826,88120.89,0.17063518,0.0033674594,191.95467723612444,0.30830902,0.036089405,32.67694854736328,38.693325,60163.766,2843,284400
55.61623764038086,64.42671,88104.734,0.23674564,0.0024253782,131.16042504038086,0.33443156,0.036871545,30.0281925201416,36.04119,60129.984,2846,284700
54.237430572509766,63.045975,88085.45,0.18871495,0.008239218,288.0559128886367,0.28960276,0.042250298,34.221927642822266,40.232,60100.695,2849,285000
56.62799835205078,65.43928,88112.805,0.25587308,0.0022820262,281.40684259017274,0.30310845,0.030240646,33.02732849121094,39.033726,60063.953,2852,285300
54.48112869262695,63.295734,88146.055,0.257421,0.0028453234,136.62170182966608,0.2859945,0.035990354,30.64038848876953,36.649292,60089.047,2855,285600
56.076026916503906,64.892654,88166.3,0.18684405,0.003451181,96.53239711874018,0.26035222,0.025724832,34.87369155883789,40.871918,59982.266,2858,285900
55.36439514160156,64.17478,88103.86,0.21698214,0.0030475908,310.3414492301035,0.22989905,0.030251369,33.27326583862305,39.279415,60061.5,2861,286200
55.039127349853516,63.826817,87876.89,0.1447539,0.003615643,109.5182641249492,0.23923439,0.026899077,34.53214645385742,40.53641,60042.64,2864,286500
55.60939025878906,64.38169,87723.03,0.23609832,0.0019600189,136.9058202296609,0.39975017,0.027531626,32.435279846191406,38.443558,60082.797,2867,286800
54.68020248413086,63.43563,87554.28,0.29839838,0.0028998812,286.2841695430201,0.22392005,0.03386014,35.4031867980957,41.41429,60111.055,2870,287100
56.548397064208984,65.29896,87505.62,0.16741145,0.0021657366,120.24425260266973,0.29281396,0.031249613,34.42226028442383,40.431572,60093.11,2873,287400
55.621803283691406,64.36391,87421.03,0.2551679,0.0076364162,126.31651208836868,0.28085065,0.02946195,35.57816696166992,41.59204,60138.758,2876,287700
55.72207260131836,64.451614,87295.41,0.24453324,0.0028740866,146.85311369496824,0.25103194,0.027706135,35.30085372924805,41.305977,60051.22,2879,288000
55.52498245239258,64.23897,87139.86,0.27101824,0.001959663,104.25238532244497,0.26134768,0.03154985,34.74797821044922,40.756798,60088.188,2882,288300
54.75436782836914,63.45969,87053.234,0.3101223,0.0025322107,326.913759009651,0.39100754,0.034959916,30.391258239746094,36.396687,60054.29,2885,288600
55.56561279296875,64.25855,86929.39,0.36827207,0.002120531,128.45008341544246,0.40308723,0.04070134,31.12667465209961,37.137127,60104.516,2888,288900
53.27363586425781,61.95354,86799.03,0.22272758,0.0028958772,282.75909673028406,0.23588713,0.029523762,36.089866638183594,42.106174,60163.062,2891,289200
53.88088607788086,62.54082,86599.36,0.3091861,0.0064735967,268.40942676872055,0.29479527,0.037027948,30.74641990661621,36.756477,60100.58,2894,289500
56.5247802734375,65.16539,86406.08,0.2204014,0.0018235003,129.50464789257066,0.20901221,0.033088647,35.61396026611328,41.627354,60133.945,2897,289800
55.82612228393555,64.45613,86300.08,0.2366966,0.0029396242,203.51057453247557,0.31528175,0.026371412,34.34267044067383,40.343422,60007.523,2900,290100
-217.6268310546875,-211.38129,62455.453,0.5611721,0.07583386,229.0845971993729,0.36417836,0.029478904,32.13727569580078,38.127495,59902.21,2903,290400
-12.507257461547852,-5.839875,66673.83,0.41623157,0.009985986,280.02197253036144,0.34996784,0.03528217,32.87409591674805,38.854847,59807.5,2906,290700
29.76865005493164,36.869713,71010.63,0.18397258,0.0031824578,300.60068025618455,0.42591557,0.044212,29.294445037841797,35.273037,59785.92,2909,291000
56.251441955566406,63.71953,74680.84,0.2703539,0.00083694817,330.70998317390655,0.23338461,0.021366846,37.18644332885742,43.169773,59833.297,2912,291300
55.660400390625,63.452072,77916.72,0.2340284,0.0023945519,307.2325762357866,0.2685573,0.023879599,35.41465759277344,41.397633,59829.766,2915,291600
58.86360168457031,66.91751,80539.09,0.18695433,0.00062571024,339.59638033754254,0.33555198,0.029944357,31.954364776611328,37.934273,59799.08,2918,291900
59.940059661865234,68.173676,82336.17,0.30580413,0.00061954884,354.5043100277854,0.28113386,0.024385903,34.672767639160156,40.65919,59864.234,2921,292200
61.480751037597656,69.85452,83737.7,0.12889329,0.0005009992,251.14031332864354,0.19961047,0.017103016,39.08765411376953,45.08107,59934.14,2924,292500
56.28838348388672,64.73334,84449.55,0.3318485,0.0019085739,51.59482710665921,0.29205555,0.021187125,37.0289192199707,43.013905,59849.844,2927,292800
55.25564956665039,63.71367,84580.195,0.2623134,0.003980217,-13.754033373094714,0.19582322,0.02559607,36.24253463745117,42.225807,59832.72,2930,293100
60.24562454223633,68.71716,84715.375,0.26117766,0.0019938967,68.74397953136878,0.28739792,0.024943247,34.08496856689453,40.064407,59794.375,2933,293400
57.57200622558594,66.03341,84614.03,0.2753525,0.001966956,122.47065030476978,0.29275462,0.031765852,33.82109832763672,39.80783,59867.312,2936,293700
57.553184509277344,66.03342,84802.305,0.45961535,0.0021981264,55.20176824662558,0.29234308,0.033450708,32.42310333251953,38.400146,59770.438,2939,294000
56.47063064575195,64.95018,84795.49,0.2744403,0.0031474219,-39.38244110258504,0.24927613,0.041898027,31.696735382080078,37.670967,59742.33,2942,294300
46.02989196777344,54.46879,84388.95,0.3814059,0.0112685,30.923877252478434,0.2999671,0.03176771,35.76596450805664,41.74121,59752.46,2945,294600
56.83428955078125,65.26567,84313.8,0.24721129,0.0036710398,193.09603172147507,0.29964554,0.027892422,33.22123336791992,39.192226,59709.93,2948,294900
52.75522994995117,61.175983,84207.54,0.45497686,0.0037465617,57.67000416011245,0.27292943,0.029926559,35.55889129638672,41.539608,59807.17,2951,295200
54.38887023925781,62.816658,84277.86,0.40950936,0.0049281614,61.403100426409196,0.36179996,0.03134994,33.122840881347656,39.104134,59812.92,2954,295500
56.3988037109375,64.83452,84357.17,0.42075163,0.0035440736,119.42801005594062,0.28251904,0.03224393,33.63539505004883,39.615517,59801.203,2957,295800
49.7234992980957,58.16042,84369.2,0.6378284,0.010044368,78.29072391449826,0.19647034,0.01869943,38.36117935180664,44.33964,59784.617,2960,296100
47.82537078857422,56.271465,84460.93,0.48248428,0.008888713,84.41748228507873,0.2572636,0.04168094,32.17324447631836,38.14985,59766.062,2963,296400
54.03594207763672,62.483646,84477.03,0.31671688,0.0067168414,330.85793691729197,0.27706182,0.024579745,34.66165542602539,40.6277,59660.46,2966,296700
56.226924896240234,64.673836,84469.125,0.24637449,0.0030690543,88.58614635597598,0.40386873,0.036122836,31.806480407714844,37.786285,59798.062,2969,297000
54.867042541503906,63.3061,84390.586,0.37850183,0.0042326804,181.91691982205128,0.25573215,0.036764935,34.280113220214844,40.257706,59775.945,2972,297300
48.02820587158203,56.456993,84287.89,0.4984584,0.0064868107,-3.121601251449775,0.4253158,0.03360629,32.19266891479492,38.167595,59749.258,2975,297600
53.39291763305664,61.815502,84225.85,0.51044667,0.002566472,132.20492327108977,0.2378071,0.024976652,35.41228485107422,41.38893,59766.477,2978,297900
51.23738098144531,59.652077,84146.95,0.3868864,0.017141897,96.82295610738865,0.27848068,0.026512224,34.09429931640625,40.06625,59719.516,2981,298200
51.41685485839844,59.825172,84083.17,0.465488,0.00846093,120.39134132160652,0.32731527,0.02601007,34.701698303222656,40.678574,59768.758,2984,298500
51.594505310058594,59.989418,83949.125,0.43577963,0.008129304,119.56615975314237,0.3462418,0.028087629,31.85135841369629,37.823402,59720.438,2987,298800
52.49408721923828,60.877304,83832.17,0.43804225,0.0049482994,105.00479795949586,0.26844433,0.02948762,35.42258834838867,41.400238,59776.5,2990,299100
51.41258239746094,59.79174,83791.56,0.6767331,0.0054645264,213.69684704565515,0.26406097,0.02680017,35.630714416503906,41.59717,59664.58,2993,299400
53.293182373046875,61.66382,83706.38,0.34588778,0.0036670784,148.78102122039147,0.34369138,0.03291261,32.30573654174805,38.276215,59704.773,2996,299700
52.45075988769531,60.811596,83608.375,0.48997587,0.008400409,96.75258897129522,0.35890514,0.03635701,32.744083404541016,38.721043,59769.594,2999,300000
35.771080017089844,41.748127,59770.453,0.22295368,0.024417201,223.3695316147461,0,0,0,0,0,3002,300300
35.614749908447266,41.591934,59771.83,0.25447762,0.026666546,170.83196225704734,0,0,0,0,0,3005,300600
35.84250259399414,41.819675,59771.727,0.2635231,0.025464892,223.04541402263555,0,0,0,0,0,3008,300900
36.38138961791992,42.358562,59771.734,0.2110652,0.02209362,236.160369595861,0,0,0,0,0,3011,301200
37.085147857666016,43.062332,59771.86,0.27208287,0.016734075,249.90797165797667,0,0,0,0,0,3014,301500
39.3712158203125,45.348457,59772.438,0.19019757,0.017065285,228.8561421773558,0,0,0,0,0,3017,301800
40.81265640258789,46.790062,59774.062,0.23451778,0.011405422,262.8269940428986,0,0,0,0,0,3020,302100
41.722877502441406,47.7006,59777.234,0.21538326,0.009950191,253.93219870927197,0,0,0,0,0,3023,302400
42.48253631591797,48.460793,59782.555,0.26545298,0.009310558,243.41574153464563,0,0,0,0,0,3026,302700
44.31285095214844,50.29181,59789.57,0.19095969,0.008835778,201.48861207197217,0,0,0,0,0,3029,303000
45.12605285644531,51.106125,59800.72,0.20862177,0.007862883,186.8914005750567,0,0,0,0,0,3032,303300
44.22256088256836,50.20445,59818.867,0.21652164,0.011337017,222.34954497929348,0,0,0,0,0,3035,303600
44.06863021850586,50.0537,59850.703,0.32217306,0.008498775,229.16181922182184,0,0,0,0,0,3038,303900
46.9524040222168,52.942657,59902.523,0.24489081,0.0050023654,248.91874719372456,0,0,0,0,0,3041,304200
46.84499740600586,52.84328,59982.844,0.20342748,0.008590072,191.1071680212262,0,0,0,0,0,3044,304500
47.785011291503906,53.795334,60103.234,0.242077,0.00676634,233.10901279734753,0,0,0,0,0,3047,304800
48.869895935058594,54.89753,60276.36,0.25431067,0.005007853,146.8966612079082,0,0,0,0,0,3050,305100
50.002479553222656,56.05462,60521.375,0.2037848,0.0044733044,246.30041424273634,0,0,0,0,0,3053,305400
52.520877838134766,58.60649,60856.14,0.17479694,0.0032234117,109.88202513752513,0,0,0,0,0,3056,305700
51.97213363647461,58.102806,61306.742,0.25450113,0.0026147016,137.72091958593197,0,0,0,0,0,3059,306000
51.670082092285156,57.85874,61886.617,0.1646022,0.0027490929,236.55569967671636,0,0,0,0,0,3062,306300
52.70512771606445,58.96663,62615.03,0.22414854,0.0029347385,62.9111102914528,0,0,0,0,0,3065,306600
54.83719253540039,61.184505,63473.133,0.15357515,0.0020536375,176.45964914358547,0,0,0,0,0,3068,306900
56.22911071777344,62.674896,64457.867,0.14126834,0.0020683499,231.63170064011484,0,0,0,0,0,3071,307200
56.42063522338867,62.96985,65492.125,0.15805028,0.0020608893,63.118270818026595,0,0,0,0,0,3074,307500
59.12157440185547,65.77678,66552.07,0.21809241,0.001113374,87.06710191702875,0,0,0,0,0,3077,307800
57.68740463256836,64.4413,67538.94,0.22464529,0.002707892,58.04670459105183,0,0,0,0,0,3080,308100
59.93667221069336,66.78967,68530.0,0.15536495,0.0012034916,32.62407541960015,0,0,0,0,0,3083,308400
59.51515197753906,66.46377,69486.17,0.19779113,0.0012254098,178.73414340041901,0,0,0,0,0,3086,308700
60.05717468261719,67.10224,70450.69,0.20579112,0.00084723695,60.478171452041806,0,0,0,0,0,3089,309000
59.86344909667969,66.99237,71289.234,0.15388349,0.0019087784,59.89646631360606,0,0,0,0,0,3092,309300
60.77499008178711,67.9868,72118.11,0.19832185,0.00083742,-1.287424529421335,0,0,0,0,0,3095,309600
58.552955627441406,65.83237,72794.09,0.17396298,0.0010321315,24.892576536587015,0,0,0,0,0,3098,309900
61.285682678222656,68.635284,73496.0,0.19861685,0.00080584903,218.60034799501042,0,0,0,0,0,3101,310200
56.24531173706055,62.27263,60273.164,0.16234322,0.0018189958,95.23379493431025,0,0,0,0,0,3104,310500
54.86799621582031,60.98271,61147.164,0.12598975,0.0022182697,89.0673079662234,0,0,0,0,0,3107,310800
59.659812927246094,65.85716,61973.5,0.07332321,0.0014247329,73.12086852822337,0,0,0,0,0,3110,311100
59.238258361816406,65.517166,62789.094,0.11643228,0.0016597287,69.39224049214155,0,0,0,0,0,3113,311400
60.131839752197266,66.48862,63567.79,0.08199556,0.0013652437,40.299609168154404,0,0,0,0,0,3116,311700
63.22617721557617,69.66427,64380.93,0.10699204,0.0007921351,-21.284575867382504,0,0,0,0,0,3119,312000
62.918357849121094,69.430756,65123.977,0.0857953,0.0009731036,4.987514160817645,0,0,0,0,0,3122,312300
62.512962341308594,69.10332,65903.55,0.08539597,0.0010470941,0.6391600706225231,0,0,0,0,0,3125,312600
64.58885192871094,71.25702,66681.695,0.08368711,0.0007910903,23.722623115461406,0,0,0,0,0,3128,312900
65.18233489990234,71.92459,67422.59,0.1042568,0.00059602025,-36.67507826770418,0,0,0,0,0,3131,313200
66.10555267333984,72.92493,68193.74,0.07039818,0.0006546542,-40.468524405416574,0,0,0,0,0,3134,313500
64.3794174194336,71.27579,68963.69,0.091199495,0.0006184769,83.15521424593437,0,0,0,0,0,3137,313800
66.05552673339844,73.0227,69671.734,0.09428228,0.0005204942,-95.60537001840521,0,0,0,0,0,3140,314100
67.09283447265625,74.132835,70399.98,0.063785985,0.0004890475,-28.787323341327667,0,0,0,0,0,3143,314400
65.9307632446289,73.03729,71065.31,0.07896045,0.0008190588,3.7156714692656636,0,0,0,0,0,3146,314700
67.26161193847656,74.4345,71728.86,0.09952037,0.00045146607,-0.9179685451217515,0,0,0,0,0,3149,315000
65.16415405273438,72.39844,72342.81,0.06014201,0.0005810926,-41.83734618586115,0,0,0,0,0,3152,315300
67.47566986083984,74.76196,72862.92,0.06585315,0.0004801015,-101.46762166168368,0,0,0,0,0,3155,315600
68.98785400390625,76.330444,73425.93,0.06863096,0.00032859255,-34.3357090245041,0,0,0,0,0,3158,315900
68.60230255126953,75.992905,73906.055,0.06880209,0.00057515805,-82.26778231778297,0,0,0,0,0,3161,316200
64.42642211914062,71.86228,74358.61,0.085945755,0.00052317395,-16.493877649151333,0,0,0,0,0,3164,316500
67.26419830322266,74.74722,74830.22,0.104814224,0.0003656311,2.985283088812997,0,0,0,0,0,3167,316800
69.44703674316406,76.97482,75277.88,0.077562764,0.00042469247,-3.4748646975070003,0,0,0,0,0,3170,317100
69.05968475341797,76.62079,75611.05,0.053451665,0.00047695896,-43.423870919581816,0,0,0,0,0,3173,317400
71.07484436035156,78.67314,75983.01,0.042387005,0.00025679855,-5.110915501924074,0,0,0,0,0,3176,317700
69.78772735595703,77.42567,76379.41,0.05983201,0.00026014238,-29.255168680208694,0,0,0,0,0,3179,318000
70.09660339355469,77.76568,76690.73,0.06575982,0.00024326361,-9.69516315417868,0,0,0,0,0,3182,318300
69.46834564208984,77.1665,76981.5,0.06509785,0.00061523437,-63.72474207936527,0,0,0,0,0,3185,318600
70.89018249511719,78.618774,77285.95,0.08604209,0.0005297731,0.8736585738622186,0,0,0,0,0,3188,318900
70.10350799560547,77.86221,77587.03,0.0627134,0.00026522265,-27.406305191268153,0,0,0,0,0,3191,319200
67.88914489746094,75.674904,77857.625,0.08655132,0.00035706186,-69.66358456579302,0,0,0,0,0,3194,319500
71.75588989257812,79.56535,78094.61,0.053722396,0.00020927595,-89.95740825245633,0,0,0,0,0,3197,319800
71.11528778076172,78.94951,78342.234,0.08896048,0.00028398517,131.37306729480218,0,0,0,0,0,3200,320100
55.56608963012695,61.500603,59345.14,0.095291235,0.0018097556,239.44663256610485,0,0,0,0,0,3203,320400
59.1114387512207,65.25261,61411.72,0.07905451,0.0019176785,195.45530660069127,0,0,0,0,0,3206,320700
61.89027786254883,68.183044,62927.68,0.0828512,0.000937162,62.695450179691036,0,0,0,0,0,3209,321000
62.96009063720703,69.39186,64317.72,0.07340498,0.0007994956,196.6205367656238,0,0,0,0,0,3212,321300
64.42845916748047,70.98938,65609.22,0.07308771,0.00074487657,22.120449665359587,0,0,0,0,0,3215,321600
64.69752502441406,71.37195,66744.26,0.080877095,0.000951149,15.267472363741204,0,0,0,0,0,3218,321900
65.6875228881836,72.46515,67776.25,0.097294115,0.0010647802,-56.93946573865852,0,0,0,0,0,3221,322200
65.83236694335938,72.698326,68659.56,0.09357405,0.0005541636,-50.67116787634271,0,0,0,0,0,3224,322500
66.07117462158203,73.014206,69430.305,0.11940116,0.00046877423,-59.00634384175824,0,0,0,0,0,3227,322800
65.74539184570312,72.75609,70107.0,0.08541849,0.00059122004,-22.764603069238618,0,0,0,0,0,3230,323100
67.02690887451172,74.100555,70736.45,0.07284476,0.00039340486,-18.74515291698347,0,0,0,0,0,3233,323400
67.6473617553711,74.784676,71373.17,0.07370726,0.0009278988,-7.3496610635271145,0,0,0,0,0,3236,323700
67.66765594482422,74.86675,71990.98,0.07392855,0.00075647514,-14.159240248637992,0,0,0,0,0,3239,324000
67.97449493408203,75.23102,72565.22,0.07608788,0.00044247962,-31.57080555100681,0,0,0,0,0,3242,324300
69.34480285644531,76.6545,73096.99,0.058572423,0.00048096344,-18.922588372987388,0,0,0,0,0,3245,324600
66.20037841796875,73.55542,73550.39,0.09999947,0.0005130911,-53.90037875681273,0,0,0,0,0,3248,324900
69.19647979736328,76.5979,74014.21,0.060723238,0.00086795696,-3.184804682230451,0,0,0,0,0,3251,325200
66.99720001220703,74.44272,74455.16,0.092990026,0.00047316964,-17.392860550447367,0,0,0,0,0,3254,325500
67.82286834716797,75.30321,74803.36,0.058944866,0.00038242317,26.04158057639438,0,0,0,0,0,3257,325800
69.00715637207031,76.530106,75229.484,0.0826301,0.0005054801,-19.516164756344036,0,0,0,0,0,3260,326100
68.56072235107422,76.122925,75622.016,0.05350595,0.00039734086,3.1811163135299623,0,0,0,0,0,3263,326400
70.02842712402344,77.619,75905.8,0.0793163,0.00037378166,-29.28906584152989,0,0,0,0,0,3266,326700
